ccode,country,year,age,gender,status,urban,population,education,sector,sector_group,informal
BFA,Burkina Faso,2025,35,female,unemployed,rural,1123.0,,,,
BFA,Burkina Faso,2025,35,female,unemployed,urban,2351.0,,,,
BFA,Burkina Faso,2025,35,male,employed,urban,45181.0,,,,
BFA,Burkina Faso,2025,35,male,employed,rural,61342.0,,,,
BFA,Burkina Faso,2025,35,male,unemployed,urban,2969.0,,,,
BFA,Burkina Faso,2025,35,male,unemployed,rural,1375.0,,,,
BFA,Burkina Faso,2026,15,female,employed,rural,38542.0,,,,
BFA,Burkina Faso,2026,15,female,employed,urban,31268.0,,,,
BFA,Burkina Faso,2026,15,female,unemployed,rural,2202.0,,,,
BFA,Burkina Faso,2026,15,female,unemployed,urban,4428.0,,,,
BFA,Burkina Faso,2026,15,male,employed,urban,45138.0,,,,
BFA,Burkina Faso,2026,15,male,employed,rural,49034.0,,,,
BFA,Burkina Faso,2026,15,male,unemployed,urban,6156.0,,,,
BFA,Burkina Faso,2026,15,male,unemployed,rural,2475.0,,,,
BFA,Burkina Faso,2026,16,female,employed,rural,56078.0,,,,
BFA,Burkina Faso,2026,16,female,employed,urban,45500.0,,,,
BFA,Burkina Faso,2026,16,female,unemployed,urban,6443.0,,,,
BFA,Burkina Faso,2026,16,female,unemployed,rural,3204.0,,,,
BFA,Burkina Faso,2026,16,male,employed,urban,65749.0,,,,
BFA,Burkina Faso,2026,16,male,employed,rural,71415.0,,,,
BFA,Burkina Faso,2026,16,male,unemployed,urban,8966.0,,,,
BFA,Burkina Faso,2026,16,male,unemployed,rural,3605.0,,,,
BFA,Burkina Faso,2026,17,female,employed,urban,54813.0,,,,
BFA,Burkina Faso,2026,17,female,employed,rural,67551.0,,,,
BFA,Burkina Faso,2026,17,female,unemployed,rural,3859.0,,,,
BFA,Burkina Faso,2026,17,female,unemployed,urban,7762.0,,,,
BFA,Burkina Faso,2026,17,male,employed,urban,79495.0,,,,
BFA,Burkina Faso,2026,17,male,employed,rural,86330.0,,,,
BFA,Burkina Faso,2026,17,male,unemployed,rural,4358.0,,,,
BFA,Burkina Faso,2026,17,male,unemployed,urban,10840.0,,,,
BFA,Burkina Faso,2026,18,female,employed,urban,55163.0,,,,
BFA,Burkina Faso,2026,18,female,employed,rural,67986.0,,,,
BFA,Burkina Faso,2026,18,female,unemployed,urban,7812.0,,,,
BFA,Burkina Faso,2026,18,female,unemployed,rural,3884.0,,,,
BFA,Burkina Faso,2026,18,male,employed,urban,79998.0,,,,
BFA,Burkina Faso,2026,18,male,employed,rural,86851.0,,,,
BFA,Burkina Faso,2026,18,male,unemployed,rural,4384.0,,,,
BFA,Burkina Faso,2026,18,male,unemployed,urban,10908.0,,,,
BFA,Burkina Faso,2026,19,female,employed,rural,62139.0,,,,
BFA,Burkina Faso,2026,19,female,employed,urban,50421.0,,,,
BFA,Burkina Faso,2026,19,female,unemployed,urban,7140.0,,,,
BFA,Burkina Faso,2026,19,female,unemployed,rural,3550.0,,,,
BFA,Burkina Faso,2026,19,male,employed,urban,72657.0,,,,
BFA,Burkina Faso,2026,19,male,employed,rural,78838.0,,,,
BFA,Burkina Faso,2026,19,male,unemployed,urban,9907.0,,,,
BFA,Burkina Faso,2026,19,male,unemployed,rural,3978.0,,,,
BFA,Burkina Faso,2026,20,female,employed,rural,57633.0,,,,
BFA,Burkina Faso,2026,20,female,employed,urban,46691.0,,,,
BFA,Burkina Faso,2026,20,female,unemployed,rural,3287.0,,,,
BFA,Burkina Faso,2026,20,female,unemployed,urban,6621.0,,,,
BFA,Burkina Faso,2026,20,male,employed,urban,67615.0,,,,
BFA,Burkina Faso,2026,20,male,employed,rural,73643.0,,,,
BFA,Burkina Faso,2026,20,male,unemployed,urban,9227.0,,,,
BFA,Burkina Faso,2026,20,male,unemployed,rural,3720.0,,,,
BFA,Burkina Faso,2026,21,female,employed,urban,42106.0,,,,
BFA,Burkina Faso,2026,21,female,employed,rural,52020.0,,,,
BFA,Burkina Faso,2026,21,female,unemployed,rural,2965.0,,,,
BFA,Burkina Faso,2026,21,female,unemployed,urban,5975.0,,,,
BFA,Burkina Faso,2026,21,male,employed,rural,66767.0,,,,
BFA,Burkina Faso,2026,21,male,employed,urban,61185.0,,,,
BFA,Burkina Faso,2026,21,male,unemployed,rural,3374.0,,,,
BFA,Burkina Faso,2026,21,male,unemployed,urban,8353.0,,,,
BFA,Burkina Faso,2026,22,female,employed,urban,38592.0,,,,
BFA,Burkina Faso,2026,22,female,employed,rural,47691.0,,,,
BFA,Burkina Faso,2026,22,female,unemployed,urban,5478.0,,,,
BFA,Burkina Faso,2026,22,female,unemployed,rural,2717.0,,,,
BFA,Burkina Faso,2026,22,male,employed,urban,56261.0,,,,
BFA,Burkina Faso,2026,22,male,employed,rural,61454.0,,,,
BFA,Burkina Faso,2026,22,male,unemployed,urban,7683.0,,,,
BFA,Burkina Faso,2026,22,male,unemployed,rural,3106.0,,,,
BFA,Burkina Faso,2026,23,female,employed,urban,37217.0,,,,
BFA,Burkina Faso,2026,23,female,employed,rural,45928.0,,,,
BFA,Burkina Faso,2026,23,female,unemployed,urban,5277.0,,,,
BFA,Burkina Faso,2026,23,female,unemployed,rural,2620.0,,,,
BFA,Burkina Faso,2026,23,male,employed,rural,58211.0,,,,
BFA,Burkina Faso,2026,23,male,employed,urban,53363.0,,,,
BFA,Burkina Faso,2026,23,male,unemployed,urban,7285.0,,,,
BFA,Burkina Faso,2026,23,male,unemployed,rural,2941.0,,,,
BFA,Burkina Faso,2026,24,female,employed,urban,37266.0,,,,
BFA,Burkina Faso,2026,24,female,employed,rural,45879.0,,,,
BFA,Burkina Faso,2026,24,female,unemployed,rural,2624.0,,,,
BFA,Burkina Faso,2026,24,female,unemployed,urban,5273.0,,,,
BFA,Burkina Faso,2026,24,male,employed,urban,53446.0,,,,
BFA,Burkina Faso,2026,24,male,employed,rural,58128.0,,,,
BFA,Burkina Faso,2026,24,male,unemployed,urban,7291.0,,,,
BFA,Burkina Faso,2026,24,male,unemployed,rural,2935.0,,,,
BFA,Burkina Faso,2026,25,female,employed,rural,77872.0,,,,
BFA,Burkina Faso,2026,25,female,employed,urban,50013.0,,,,
BFA,Burkina Faso,2026,25,female,unemployed,rural,1724.0,,,,
BFA,Burkina Faso,2026,25,female,unemployed,urban,3592.0,,,,
BFA,Burkina Faso,2026,25,male,employed,urban,71922.0,,,,
BFA,Burkina Faso,2026,25,male,employed,rural,94514.0,,,,
BFA,Burkina Faso,2026,25,male,unemployed,urban,4697.0,,,,
BFA,Burkina Faso,2026,25,male,unemployed,rural,2176.0,,,,
BFA,Burkina Faso,2026,26,female,employed,rural,75133.0,,,,
BFA,Burkina Faso,2026,26,female,employed,urban,48364.0,,,,
BFA,Burkina Faso,2026,26,female,unemployed,urban,3465.0,,,,
BFA,Burkina Faso,2026,26,female,unemployed,rural,1668.0,,,,
BFA,Burkina Faso,2026,26,male,employed,rural,90376.0,,,,
BFA,Burkina Faso,2026,26,male,employed,urban,68961.0,,,,
BFA,Burkina Faso,2026,26,male,unemployed,urban,4496.0,,,,
BFA,Burkina Faso,2026,26,male,unemployed,rural,2083.0,,,,
BFA,Burkina Faso,2026,27,female,employed,urban,46715.0,,,,
BFA,Burkina Faso,2026,27,female,employed,rural,72394.0,,,,
BFA,Burkina Faso,2026,27,female,unemployed,urban,3340.0,,,,
BFA,Burkina Faso,2026,27,female,unemployed,rural,1611.0,,,,
BFA,Burkina Faso,2026,27,male,employed,urban,66340.0,,,,
BFA,Burkina Faso,2026,27,male,employed,rural,86687.0,,,,
BFA,Burkina Faso,2026,27,male,unemployed,urban,4319.0,,,,
BFA,Burkina Faso,2026,27,male,unemployed,rural,2000.0,,,,
BFA,Burkina Faso,2026,28,female,employed,urban,45061.0,,,,
BFA,Burkina Faso,2026,28,female,employed,rural,69660.0,,,,
BFA,Burkina Faso,2026,28,female,unemployed,rural,1554.0,,,,
BFA,Burkina Faso,2026,28,female,unemployed,urban,3215.0,,,,
BFA,Burkina Faso,2026,28,male,employed,rural,83450.0,,,,
BFA,Burkina Faso,2026,28,male,employed,urban,64055.0,,,,
BFA,Burkina Faso,2026,28,male,unemployed,urban,4163.0,,,,
BFA,Burkina Faso,2026,28,male,unemployed,rural,1928.0,,,,
BFA,Burkina Faso,2026,29,female,employed,rural,66935.0,,,,
BFA,Burkina Faso,2026,29,female,employed,urban,43398.0,,,,
BFA,Burkina Faso,2026,29,female,unemployed,urban,3088.0,,,,
BFA,Burkina Faso,2026,29,female,unemployed,rural,1498.0,,,,
BFA,Burkina Faso,2026,29,male,employed,urban,61071.0,,,,
BFA,Burkina Faso,2026,29,male,employed,rural,79335.0,,,,
BFA,Burkina Faso,2026,29,male,unemployed,rural,1836.0,,,,
BFA,Burkina Faso,2026,29,male,unemployed,urban,3962.0,,,,
BFA,Burkina Faso,2026,30,female,employed,urban,41730.0,,,,
BFA,Burkina Faso,2026,30,female,employed,rural,64214.0,,,,
BFA,Burkina Faso,2026,30,female,unemployed,urban,2964.0,,,,
BFA,Burkina Faso,2026,30,female,unemployed,rural,1440.0,,,,
BFA,Burkina Faso,2026,30,male,employed,rural,75675.0,,,,
BFA,Burkina Faso,2026,30,male,employed,urban,58421.0,,,,
BFA,Burkina Faso,2026,30,male,unemployed,urban,3784.0,,,,
BFA,Burkina Faso,2026,30,male,unemployed,rural,1753.0,,,,
BFA,Burkina Faso,2026,31,female,employed,rural,61493.0,,,,
BFA,Burkina Faso,2026,31,female,employed,urban,40063.0,,,,
BFA,Burkina Faso,2026,31,female,unemployed,rural,1382.0,,,,
BFA,Burkina Faso,2026,31,female,unemployed,urban,2839.0,,,,
BFA,Burkina Faso,2026,31,male,employed,rural,72902.0,,,,
BFA,Burkina Faso,2026,31,male,employed,urban,56461.0,,,,
BFA,Burkina Faso,2026,31,male,unemployed,urban,3651.0,,,,
BFA,Burkina Faso,2026,31,male,unemployed,rural,1691.0,,,,
BFA,Burkina Faso,2026,32,female,employed,rural,59197.0,,,,
BFA,Burkina Faso,2026,32,female,employed,urban,38598.0,,,,
BFA,Burkina Faso,2026,32,female,unemployed,rural,1333.0,,,,
BFA,Burkina Faso,2026,32,female,unemployed,urban,2732.0,,,,
BFA,Burkina Faso,2026,32,male,employed,rural,69315.0,,,,
BFA,Burkina Faso,2026,32,male,employed,urban,53737.0,,,,
BFA,Burkina Faso,2026,32,male,unemployed,rural,1608.0,,,,
BFA,Burkina Faso,2026,32,male,unemployed,urban,3473.0,,,,
BFA,Burkina Faso,2026,33,female,employed,rural,56960.0,,,,
BFA,Burkina Faso,2026,33,female,employed,urban,37073.0,,,,
BFA,Burkina Faso,2026,33,female,unemployed,rural,1279.0,,,,
BFA,Burkina Faso,2026,33,female,unemployed,urban,2630.0,,,,
BFA,Burkina Faso,2026,33,male,employed,urban,51594.0,,,,
BFA,Burkina Faso,2026,33,male,employed,rural,66726.0,,,,
BFA,Burkina Faso,2026,33,male,unemployed,urban,3339.0,,,,
BFA,Burkina Faso,2026,33,male,unemployed,rural,1547.0,,,,
BFA,Burkina Faso,2026,34,female,employed,rural,55526.0,,,,
BFA,Burkina Faso,2026,34,female,employed,urban,36000.0,,,,
BFA,Burkina Faso,2026,34,female,unemployed,rural,1242.0,,,,
BFA,Burkina Faso,2026,34,female,unemployed,urban,2562.0,,,,
BFA,Burkina Faso,2026,34,male,employed,rural,64209.0,,,,
BFA,Burkina Faso,2026,34,male,employed,urban,49378.0,,,,
BFA,Burkina Faso,2026,34,male,unemployed,urban,3205.0,,,,
BFA,Burkina Faso,2026,34,male,unemployed,rural,1485.0,,,,
BFA,Burkina Faso,2026,35,female,employed,urban,34190.0,,,,
BFA,Burkina Faso,2026,35,female,employed,rural,52948.0,,,,
BFA,Burkina Faso,2026,35,female,unemployed,rural,1179.0,,,,
BFA,Burkina Faso,2026,35,female,unemployed,urban,2443.0,,,,
BFA,Burkina Faso,2026,35,male,employed,rural,62579.0,,,,
BFA,Burkina Faso,2026,35,male,employed,urban,47853.0,,,,
BFA,Burkina Faso,2026,35,male,unemployed,rural,1444.0,,,,
BFA,Burkina Faso,2026,35,male,unemployed,urban,3116.0,,,,
BFA,Burkina Faso,2027,15,female,employed,rural,38006.0,,,,
BFA,Burkina Faso,2027,15,female,employed,urban,32484.0,,,,
BFA,Burkina Faso,2027,15,female,unemployed,urban,4483.0,,,,
BFA,Burkina Faso,2027,15,female,unemployed,rural,2269.0,,,,
BFA,Burkina Faso,2027,15,male,employed,urban,47226.0,,,,
BFA,Burkina Faso,2027,15,male,employed,rural,48429.0,,,,
BFA,Burkina Faso,2027,15,male,unemployed,rural,2468.0,,,,
BFA,Burkina Faso,2027,15,male,unemployed,urban,6363.0,,,,
BFA,Burkina Faso,2027,16,female,employed,urban,47385.0,,,,
BFA,Burkina Faso,2027,16,female,employed,rural,55429.0,,,,
BFA,Burkina Faso,2027,16,female,unemployed,rural,3310.0,,,,
BFA,Burkina Faso,2027,16,female,unemployed,urban,6539.0,,,,
BFA,Burkina Faso,2027,16,male,employed,rural,70836.0,,,,
BFA,Burkina Faso,2027,16,male,employed,urban,69085.0,,,,
BFA,Burkina Faso,2027,16,male,unemployed,rural,3612.0,,,,
BFA,Burkina Faso,2027,16,male,unemployed,urban,9306.0,,,,
BFA,Burkina Faso,2027,17,female,employed,urban,57080.0,,,,
BFA,Burkina Faso,2027,17,female,employed,rural,66765.0,,,,
BFA,Burkina Faso,2027,17,female,unemployed,rural,3986.0,,,,
BFA,Burkina Faso,2027,17,female,unemployed,urban,7877.0,,,,
BFA,Burkina Faso,2027,17,male,employed,rural,84993.0,,,,
BFA,Burkina Faso,2027,17,male,employed,urban,82912.0,,,,
BFA,Burkina Faso,2027,17,male,unemployed,urban,11169.0,,,,
BFA,Burkina Faso,2027,17,male,unemployed,rural,4333.0,,,,
BFA,Burkina Faso,2027,18,female,employed,rural,67816.0,,,,
BFA,Burkina Faso,2027,18,female,employed,urban,57976.0,,,,
BFA,Burkina Faso,2027,18,female,unemployed,urban,8001.0,,,,
BFA,Burkina Faso,2027,18,female,unemployed,rural,4049.0,,,,
BFA,Burkina Faso,2027,18,male,employed,urban,83932.0,,,,
BFA,Burkina Faso,2027,18,male,employed,rural,86008.0,,,,
BFA,Burkina Faso,2027,18,male,unemployed,rural,4385.0,,,,
BFA,Burkina Faso,2027,18,male,unemployed,urban,11305.0,,,,
BFA,Burkina Faso,2027,19,female,employed,rural,61726.0,,,,
BFA,Burkina Faso,2027,19,female,employed,urban,52772.0,,,,
BFA,Burkina Faso,2027,19,female,unemployed,urban,7282.0,,,,
BFA,Burkina Faso,2027,19,female,unemployed,rural,3686.0,,,,
BFA,Burkina Faso,2027,19,male,employed,urban,76168.0,,,,
BFA,Burkina Faso,2027,19,male,employed,rural,77999.0,,,,
BFA,Burkina Faso,2027,19,male,unemployed,urban,10259.0,,,,
BFA,Burkina Faso,2027,19,male,unemployed,rural,3975.0,,,,
BFA,Burkina Faso,2027,20,female,employed,urban,48951.0,,,,
BFA,Burkina Faso,2027,20,female,employed,rural,57369.0,,,,
BFA,Burkina Faso,2027,20,female,unemployed,urban,6767.0,,,,
BFA,Burkina Faso,2027,20,female,unemployed,rural,3418.0,,,,
BFA,Burkina Faso,2027,20,male,employed,urban,70721.0,,,,
BFA,Burkina Faso,2027,20,male,employed,rural,72761.0,,,,
BFA,Burkina Faso,2027,20,male,unemployed,rural,3713.0,,,,
BFA,Burkina Faso,2027,20,male,unemployed,urban,9534.0,,,,
BFA,Burkina Faso,2027,21,female,employed,urban,44440.0,,,,
BFA,Burkina Faso,2027,21,female,employed,rural,52143.0,,,,
BFA,Burkina Faso,2027,21,female,unemployed,rural,3103.0,,,,
BFA,Burkina Faso,2027,21,female,unemployed,urban,6149.0,,,,
BFA,Burkina Faso,2027,21,male,employed,urban,64373.0,,,,
BFA,Burkina Faso,2027,21,male,employed,rural,66389.0,,,,
BFA,Burkina Faso,2027,21,male,unemployed,rural,3389.0,,,,
BFA,Burkina Faso,2027,21,male,unemployed,urban,8684.0,,,,
BFA,Burkina Faso,2027,22,female,employed,urban,40671.0,,,,
BFA,Burkina Faso,2027,22,female,employed,rural,47734.0,,,,
BFA,Burkina Faso,2027,22,female,unemployed,rural,2840.0,,,,
BFA,Burkina Faso,2027,22,female,unemployed,urban,5629.0,,,,
BFA,Burkina Faso,2027,22,male,employed,urban,58576.0,,,,
BFA,Burkina Faso,2027,22,male,employed,rural,60484.0,,,,
BFA,Burkina Faso,2027,22,male,unemployed,rural,3088.0,,,,
BFA,Burkina Faso,2027,22,male,unemployed,urban,7904.0,,,,
BFA,Burkina Faso,2027,23,female,employed,urban,39274.0,,,,
BFA,Burkina Faso,2027,23,female,employed,rural,46015.0,,,,
BFA,Burkina Faso,2027,23,female,unemployed,urban,5427.0,,,,
BFA,Burkina Faso,2027,23,female,unemployed,rural,2743.0,,,,
BFA,Burkina Faso,2027,23,male,employed,urban,56872.0,,,,
BFA,Burkina Faso,2027,23,male,employed,rural,58626.0,,,,
BFA,Burkina Faso,2027,23,male,unemployed,rural,2992.0,,,,
BFA,Burkina Faso,2027,23,male,unemployed,urban,7671.0,,,,
BFA,Burkina Faso,2027,24,female,employed,urban,39157.0,,,,
BFA,Burkina Faso,2027,24,female,employed,rural,45743.0,,,,
BFA,Burkina Faso,2027,24,female,unemployed,urban,5398.0,,,,
BFA,Burkina Faso,2027,24,female,unemployed,rural,2735.0,,,,
BFA,Burkina Faso,2027,24,male,employed,urban,56478.0,,,,
BFA,Burkina Faso,2027,24,male,employed,rural,58003.0,,,,
BFA,Burkina Faso,2027,24,male,unemployed,rural,2959.0,,,,
BFA,Burkina Faso,2027,24,male,unemployed,urban,7610.0,,,,
BFA,Burkina Faso,2027,25,female,employed,rural,79922.0,,,,
BFA,Burkina Faso,2027,25,female,employed,urban,52874.0,,,,
BFA,Burkina Faso,2027,25,female,unemployed,urban,3768.0,,,,
BFA,Burkina Faso,2027,25,female,unemployed,rural,1825.0,,,,
BFA,Burkina Faso,2027,25,male,employed,urban,75819.0,,,,
BFA,Burkina Faso,2027,25,male,employed,rural,96081.0,,,,
BFA,Burkina Faso,2027,25,male,unemployed,rural,2275.0,,,,
BFA,Burkina Faso,2027,25,male,unemployed,urban,4912.0,,,,
BFA,Burkina Faso,2027,26,female,employed,urban,50967.0,,,,
BFA,Burkina Faso,2027,26,female,employed,rural,76818.0,,,,
BFA,Burkina Faso,2027,26,female,unemployed,rural,1760.0,,,,
BFA,Burkina Faso,2027,26,female,unemployed,urban,3622.0,,,,
BFA,Burkina Faso,2027,26,male,employed,urban,72827.0,,,,
BFA,Burkina Faso,2027,26,male,employed,rural,91977.0,,,,
BFA,Burkina Faso,2027,26,male,unemployed,urban,4709.0,,,,
BFA,Burkina Faso,2027,26,male,unemployed,rural,2182.0,,,,
BFA,Burkina Faso,2027,27,female,employed,urban,49057.0,,,,
BFA,Burkina Faso,2027,27,female,employed,rural,73717.0,,,,
BFA,Burkina Faso,2027,27,female,unemployed,urban,3476.0,,,,
BFA,Burkina Faso,2027,27,female,unemployed,rural,1695.0,,,,
BFA,Burkina Faso,2027,27,male,employed,rural,87873.0,,,,
BFA,Burkina Faso,2027,27,male,employed,urban,69834.0,,,,
BFA,Burkina Faso,2027,27,male,unemployed,urban,4507.0,,,,
BFA,Burkina Faso,2027,27,male,unemployed,rural,2087.0,,,,
BFA,Burkina Faso,2027,28,female,employed,rural,71372.0,,,,
BFA,Burkina Faso,2027,28,female,employed,urban,47644.0,,,,
BFA,Burkina Faso,2027,28,female,unemployed,rural,1646.0,,,,
BFA,Burkina Faso,2027,28,female,unemployed,urban,3367.0,,,,
BFA,Burkina Faso,2027,28,male,employed,urban,67180.0,,,,
BFA,Burkina Faso,2027,28,male,employed,rural,84218.0,,,,
BFA,Burkina Faso,2027,28,male,unemployed,rural,2004.0,,,,
BFA,Burkina Faso,2027,28,male,unemployed,urban,4326.0,,,,
BFA,Burkina Faso,2027,29,female,employed,urban,45214.0,,,,
BFA,Burkina Faso,2027,29,female,employed,rural,67538.0,,,,
BFA,Burkina Faso,2027,29,female,unemployed,rural,1563.0,,,,
BFA,Burkina Faso,2027,29,female,unemployed,urban,3186.0,,,,
BFA,Burkina Faso,2027,29,male,employed,rural,81020.0,,,,
BFA,Burkina Faso,2027,29,male,employed,urban,64859.0,,,,
BFA,Burkina Faso,2027,29,male,unemployed,urban,4168.0,,,,
BFA,Burkina Faso,2027,29,male,unemployed,rural,1931.0,,,,
BFA,Burkina Faso,2027,30,female,employed,urban,43782.0,,,,
BFA,Burkina Faso,2027,30,female,employed,rural,65211.0,,,,
BFA,Burkina Faso,2027,30,female,unemployed,urban,3078.0,,,,
BFA,Burkina Faso,2027,30,female,unemployed,rural,1513.0,,,,
BFA,Burkina Faso,2027,30,male,employed,rural,77392.0,,,,
BFA,Burkina Faso,2027,30,male,employed,urban,62178.0,,,,
BFA,Burkina Faso,2027,30,male,unemployed,urban,3989.0,,,,
BFA,Burkina Faso,2027,30,male,unemployed,rural,1847.0,,,,
BFA,Burkina Faso,2027,31,female,employed,urban,42100.0,,,,
BFA,Burkina Faso,2027,31,female,employed,rural,62509.0,,,,
BFA,Burkina Faso,2027,31,female,unemployed,rural,1455.0,,,,
BFA,Burkina Faso,2027,31,female,unemployed,urban,2951.0,,,,
BFA,Burkina Faso,2027,31,male,employed,rural,74199.0,,,,
BFA,Burkina Faso,2027,31,male,employed,urban,59852.0,,,,
BFA,Burkina Faso,2027,31,male,unemployed,rural,1774.0,,,,
BFA,Burkina Faso,2027,31,male,unemployed,urban,3831.0,,,,
BFA,Burkina Faso,2027,32,female,employed,rural,60238.0,,,,
BFA,Burkina Faso,2027,32,female,employed,urban,40612.0,,,,
BFA,Burkina Faso,2027,32,female,unemployed,urban,2843.0,,,,
BFA,Burkina Faso,2027,32,female,unemployed,rural,1405.0,,,,
BFA,Burkina Faso,2027,32,male,employed,urban,57427.0,,,,
BFA,Burkina Faso,2027,32,male,employed,rural,71104.0,,,,
BFA,Burkina Faso,2027,32,male,unemployed,urban,3673.0,,,,
BFA,Burkina Faso,2027,32,male,unemployed,rural,1701.0,,,,
BFA,Burkina Faso,2027,33,female,employed,rural,58046.0,,,,
BFA,Burkina Faso,2027,33,female,employed,urban,39046.0,,,,
BFA,Burkina Faso,2027,33,female,unemployed,urban,2741.0,,,,
BFA,Burkina Faso,2027,33,female,unemployed,rural,1348.0,,,,
BFA,Burkina Faso,2027,33,male,employed,urban,54510.0,,,,
BFA,Burkina Faso,2027,33,male,employed,rural,67713.0,,,,
BFA,Burkina Faso,2027,33,male,unemployed,rural,1618.0,,,,
BFA,Burkina Faso,2027,33,male,unemployed,urban,3492.0,,,,
BFA,Burkina Faso,2027,34,female,employed,urban,37678.0,,,,
BFA,Burkina Faso,2027,34,female,employed,rural,56282.0,,,,
BFA,Burkina Faso,2027,34,female,unemployed,urban,2656.0,,,,
BFA,Burkina Faso,2027,34,female,unemployed,rural,1302.0,,,,
BFA,Burkina Faso,2027,34,male,employed,urban,52553.0,,,,
BFA,Burkina Faso,2027,34,male,employed,rural,65727.0,,,,
BFA,Burkina Faso,2027,34,male,unemployed,rural,1565.0,,,,
BFA,Burkina Faso,2027,34,male,unemployed,urban,3380.0,,,,
BFA,Burkina Faso,2027,35,female,employed,rural,54516.0,,,,
BFA,Burkina Faso,2027,35,female,employed,urban,36312.0,,,,
BFA,Burkina Faso,2027,35,female,unemployed,urban,2572.0,,,,
BFA,Burkina Faso,2027,35,female,unemployed,rural,1254.0,,,,
BFA,Burkina Faso,2027,35,male,employed,urban,49904.0,,,,
BFA,Burkina Faso,2027,35,male,employed,rural,62856.0,,,,
BFA,Burkina Faso,2027,35,male,unemployed,rural,1493.0,,,,
BFA,Burkina Faso,2027,35,male,unemployed,urban,3222.0,,,,
BFA,Burkina Faso,2028,15,female,employed,rural,37440.0,,,,
BFA,Burkina Faso,2028,15,female,employed,urban,33716.0,,,,
BFA,Burkina Faso,2028,15,female,unemployed,rural,2337.0,,,,
BFA,Burkina Faso,2028,15,female,unemployed,urban,4536.0,,,,
BFA,Burkina Faso,2028,15,male,employed,rural,47770.0,,,,
BFA,Burkina Faso,2028,15,male,employed,urban,49346.0,,,,
BFA,Burkina Faso,2028,15,male,unemployed,rural,2460.0,,,,
BFA,Burkina Faso,2028,15,male,unemployed,urban,6570.0,,,,
BFA,Burkina Faso,2028,16,female,employed,rural,55138.0,,,,
BFA,Burkina Faso,2028,16,female,employed,urban,49662.0,,,,
BFA,Burkina Faso,2028,16,female,unemployed,urban,6681.0,,,,
BFA,Burkina Faso,2028,16,female,unemployed,rural,3442.0,,,,
BFA,Burkina Faso,2028,16,male,employed,urban,71968.0,,,,
BFA,Burkina Faso,2028,16,male,employed,rural,69660.0,,,,
BFA,Burkina Faso,2028,16,male,unemployed,rural,3588.0,,,,
BFA,Burkina Faso,2028,16,male,unemployed,urban,9580.0,,,,
BFA,Burkina Faso,2028,17,female,employed,rural,66122.0,,,,
BFA,Burkina Faso,2028,17,female,employed,urban,59561.0,,,,
BFA,Burkina Faso,2028,17,female,unemployed,rural,4127.0,,,,
BFA,Burkina Faso,2028,17,female,unemployed,urban,8013.0,,,,
BFA,Burkina Faso,2028,17,male,employed,urban,86631.0,,,,
BFA,Burkina Faso,2028,17,male,employed,rural,83828.0,,,,
BFA,Burkina Faso,2028,17,male,unemployed,rural,4318.0,,,,
BFA,Burkina Faso,2028,17,male,unemployed,urban,11531.0,,,,
BFA,Burkina Faso,2028,18,female,employed,urban,60475.0,,,,
BFA,Burkina Faso,2028,18,female,employed,rural,67141.0,,,,
BFA,Burkina Faso,2028,18,female,unemployed,urban,8136.0,,,,
BFA,Burkina Faso,2028,18,female,unemployed,rural,4190.0,,,,
BFA,Burkina Faso,2028,18,male,employed,urban,87420.0,,,,
